imdb_title_id,mean_vote
tt0191353,6.2
tt0191383,7.6
tt0191397,6.8
tt0191445,6.9
tt0191456,8.1
tt0191476,6.5
tt0191498,5.7
tt0191546,6.0
tt0191610,6.4
tt0191625,7.4
tt0191636,7.3
tt0191644,3.9
tt0191664,7.3
tt0191666,5.0
tt0191754,6.2
tt0191760,7.0
tt0191771,6.6
tt0191774,3.1
tt0191821,5.9
tt0191833,6.4
tt0191869,3.8
tt0191899,5.0
tt0191911,4.9
tt0191996,6.2
tt0192013,6.6
tt0192023,6.6
tt0192056,6.4
tt0192071,6.0
tt0192075,6.5
tt0192097,6.7
tt0192099,6.6
tt0192111,5.7
tt0192126,4.4
tt0192194,6.8
tt0192213,7.5
tt0192229,6.7
tt0192237,6.5
tt0192255,6.2
tt0192295,5.6
tt0192339,2.8
tt0192377,8.6
tt0192407,4.4
tt0192427,6.6
tt0192455,5.0
tt0192512,4.9
tt0192566,7.9
tt0192576,6.5
tt0192601,7.1
tt0192612,3.2
tt0192614,5.7
tt0192638,6.0
tt0192657,6.8
tt0192665,7.1
tt0192669,2.9
tt0192678,5.7
tt0192679,7.1
tt0192713,5.9
tt0192718,8.1
tt0192719,4.5
tt0192731,4.4
tt0192743,6.9
tt0192745,7.1
tt0192766,6.8
tt0192788,6.8
tt0192792,6.5
tt0192803,6.4
tt0192912,4.6
tt0192949,5.8
tt0192962,2.9
tt0192993,7.1
tt0193102,6.7
tt0193135,6.3
tt0193167,7.2
tt0193195,5.5
tt0193239,7.2
tt0193246,6.2
tt0193253,7.6
tt0193318,4.2
tt0193345,6.4
tt0193355,7.4
tt0193364,5.0
tt0193373,7.6
tt0193430,7.3
tt0193438,7.0
tt0193444,7.3
tt0193449,5.9
tt0193493,6.9
tt0193506,5.5
tt0193510,4.9
tt0193537,4.8
tt0193545,6.4
tt0193560,5.3
tt0193620,6.0
tt0193633,6.7
tt0193647,6.9
tt0193660,6.5
tt0193701,6.8
tt0193715,7.2
tt0193741,6.1
tt0193763,6.3
tt0193837,7.4
tt0193854,6.5
tt0193879,5.1
tt0193971,5.3
tt0193995,6.8
tt0193997,5.4
tt0194026,5.6
tt0194027,5.9
tt0194104,7.1
tt0194109,5.7
tt0194119,7.0
tt0194129,7.0
tt0194143,5.3
tt0194146,4.4
tt0194155,5.9
tt0194169,6.5
tt0194201,6.9
tt0194218,6.9
tt0194248,5.9
tt0194268,6.9
tt0194283,4.3
tt0194314,5.5
tt0194350,7.3
tt0194353,7.1
tt0194368,6.3
tt0194378,6.6
tt0194410,4.8
tt0194426,7.6
tt0194519,7.4
tt0194530,6.8
tt0194710,6.5
tt0194722,4.8
tt0194748,4.7
tt0194773,6.3
tt0194800,4.5
tt0194827,5.6
tt0194841,7.1
tt0194852,7.1
tt0194876,6.3
tt0194918,7.9
tt0194926,4.9
tt0194984,6.9
tt0195001,7.1
tt0195002,7.9
tt0195007,4.3
tt0195039,2.7
tt0195063,7.2
tt0195153,6.2
tt0195185,5.7
tt0195209,6.5
tt0195231,8.3
tt0195232,6.9
tt0195234,7.1
tt0195248,4.9
tt0195256,7.5
tt0195260,7.1
tt0195274,7.1
tt0195281,7.2
tt0195307,7.1
tt0195308,6.3
tt0195324,7.9
tt0195335,4.8
tt0195341,5.6
tt0195352,6.5
tt0195360,4.2
tt0195379,3.6
tt0195402,7.3
tt0195526,5.7
tt0195593,5.7
tt0195621,6.3
tt0195624,7.3
tt0195630,5.1
tt0195631,5.6
tt0195685,7.4
tt0195714,6.8
tt0195778,5.4
tt0195814,7.4
tt0195857,5.7
tt0195944,4.7
tt0195945,6.4
tt0195960,5.2
tt0195968,6.0
tt0195994,6.4
tt0196000,2.9
tt0196068,4.9
tt0196100,6.5
tt0196106,4.6
tt0196149,7.4
tt0196158,4.3
tt0196176,6.0
tt0196185,4.2
tt0196186,6.4
tt0196216,6.7
tt0196219,6.0
tt0196221,4.1
tt0196223,5.7
tt0196228,6.2
tt0196229,6.7
tt0196312,6.7
tt0196339,5.5
tt0196355,6.3
tt0196372,7.4
tt0196381,7.3
tt0196382,6.1
tt0196383,7.5
tt0196420,5.5
tt0196459,5.3
tt0196503,4.4
tt0196510,6.3
tt0196516,5.1
tt0196526,6.4
tt0196527,7.2
tt0196582,6.8
tt0196596,6.2
tt0196614,2.6
tt0196635,6.1
tt0196642,5.5
tt0196708,6.4
tt0196709,7.0
tt0196714,5.8
tt0196723,5.9
tt0196742,6.7
tt0196750,7.8
tt0196811,6.6
tt0196817,7.7
tt0196848,7.3
tt0196857,5.5
tt0196879,7.6
tt0196917,7.4
tt0196983,7.2
tt0196995,8.2
tt0197042,8.8
tt0197049,7.1
tt0197072,4.1
tt0197094,6.6
tt0197096,7.2
tt0197213,7.2
tt0197237,7.0
tt0197256,6.0
tt0197278,7.4
tt0197279,5.2
tt0197294,8.2
tt0197311,6.2
tt0197338,6.2
tt0197373,6.0
tt0197384,6.3
tt0197392,6.1
tt0197402,6.7
tt0197430,4.7
tt0197431,6.8
tt0197447,5.6
tt0197485,6.3
tt0197521,6.7
tt0197523,4.5
tt0197569,6.8
tt0197573,5.3
tt0197606,5.3
tt0197612,6.8
tt0197633,5.9
tt0197644,6.0
tt0197646,5.3
tt0197675,2.7
tt0197730,6.9
tt0197732,6.6
tt0197739,5.3
tt0197750,4.3
tt0197752,5.8
tt0197753,6.0
tt0197773,5.9
tt0197800,5.9
tt0197835,6.3
tt0197857,5.2
tt0197870,4.9
tt0197903,6.2
tt0197917,5.4
tt0197922,5.9
tt0197951,4.7
tt0197984,7.2
tt0197996,5.9
tt0198006,6.9
tt0198009,5.2
tt0198021,7.1
tt0198278,6.2
tt0198284,4.8
tt0198294,5.5
tt0198297,5.9
tt0198316,5.8
tt0198346,5.5
tt0198351,7.3
tt0198371,7.2
tt0198386,5.7
tt0198410,7.2
tt0198434,3.7
tt0198452,4.4
tt0198457,4.5
tt0198460,6.3
tt0198465,6.8
tt0198481,6.3
tt0198488,7.5
tt0198503,5.4
tt0198506,7.1
tt0198554,7.1
tt0198586,6.7
tt0198600,7.0
tt0198654,7.1
tt0198668,7.2
tt0198684,6.8
tt0198698,7.7
tt0198708,5.7
tt0198712,5.4
tt0198723,3.7
tt0198750,5.7
tt0198752,4.3
tt0198769,7.1
tt0198781,8.1
tt0198786,7.2
tt0198811,7.8
tt0198825,5.2
tt0198837,6.5
tt0198871,5.1
tt0198874,5.0
tt0198893,5.0
tt0198903,5.3
tt0199000,6.3
tt0199007,5.3
tt0199023,7.5
tt0199031,4.8
tt0199036,2.1
tt0199046,6.0
tt0199054,7.0
tt0199072,6.1
tt0199077,6.7
tt0199084,5.8
tt0199091,5.8
tt0199118,6.8
tt0199120,7.3
tt0199129,6.8
tt0199134,5.8
tt0199148,5.5
tt0199156,7.5
tt0199175,6.8
tt0199290,5.3
tt0199292,7.2
tt0199314,6.1
tt0199315,6.3
tt0199354,7.2
tt0199385,6.5
tt0199439,4.4
tt0199444,6.9
tt0199445,6.9
tt0199481,2.9
tt0199485,5.9
tt0199490,5.2
tt0199506,6.2
tt0199550,7.6
tt0199559,6.5
tt0199567,6.7
tt0199580,6.9
tt0199599,7.1
tt0199601,3.6
tt0199626,5.4
tt0199650,4.4
tt0199651,6.6
tt0199663,5.5
tt0199669,7.7
tt0199680,7.2
tt0199681,7.1
tt0199683,7.9
tt0199688,6.2
tt0199690,5.7
tt0199693,5.9
tt0199700,6.1
tt0199724,6.1
tt0199725,7.6
tt0199727,6.8
tt0199733,5.9
tt0199744,6.0
tt0199748,5.8
tt0199753,5.7
tt0199772,2.9
tt0199776,6.8
tt0199777,6.8
tt0199813,7.2
tt0199817,5.9
tt0199828,6.4
tt0199830,7.7
tt0199845,4.2
tt0199849,5.4
tt0199850,4.8
tt0199854,4.5
tt0199857,7.8
tt0199861,4.7
tt0199864,3.8
tt0199865,4.4
tt0199898,5.0
tt0199903,6.1
tt0199905,7.3
tt0199911,6.0
tt0199912,4.8
tt0199950,5.6
tt0199974,5.2
tt0199975,5.8
tt0199991,4.8
tt0200014,5.1
tt0200027,6.7
tt0200030,3.9
tt0200049,5.6
tt0200052,7.1
tt0200071,7.5
tt0200087,8.1
tt0200091,3.5
tt0200124,6.4
tt0200126,6.0
tt0200135,7.0
tt0200171,6.8
tt0200177,7.3
tt0200191,6.5
tt0200192,5.9
tt0200194,5.8
tt0200211,3.5
tt0200215,5.3
tt0200245,4.4
tt0200257,6.6
tt0200267,7.5
tt0200280,5.2
tt0200295,7.2
tt0200299,6.2
tt0200301,6.5
tt0200309,7.3
tt0200310,7.6
tt0200400,5.7
tt0200422,5.0
tt0200427,7.2
tt0200428,7.6
tt0200435,5.3
tt0200441,7.2
tt0200448,7.2
tt0200460,6.4
tt0200465,7.3
tt0200469,3.9
tt0200472,6.0
tt0200486,6.6
tt0200489,6.3
tt0200490,7.6
tt0200497,4.5
tt0200522,6.8
tt0200530,6.6
tt0200537,3.0
tt0200550,5.9
tt0200559,7.3
tt0200564,5.7
tt0200588,7.1
tt0200627,4.2
tt0200630,6.3
tt0200637,7.3
tt0200642,6.2
tt0200654,8.1
tt0200669,6.0
tt0200689,7.4
tt0200710,7.6
tt0200739,5.2
tt0200740,7.2
tt0200762,7.7
tt0200765,4.8
tt0200766,6.6
tt0200767,6.8
tt0200768,7.6
tt0200769,7.1
tt0200793,6.2
tt0200828,6.5
tt0200846,6.9
tt0200855,7.2
tt0200859,6.7
tt0200940,3.5
tt0200954,4.5
tt0201020,6.9
tt0201021,6.3
tt0201039,4.9
tt0201057,6.8
tt0201060,7.1
tt0201099,5.9
tt0201116,7.0
tt0201235,7.3
tt0201250,7.2
tt0201265,7.0
tt0201266,5.4
tt0201270,5.4
tt0201290,3.1
tt0201300,6.4
tt0201368,8.6
tt0201394,5.7
tt0201445,7.0
tt0201450,7.0
tt0201470,7.1
tt0201479,4.6
tt0201483,6.7
tt0201484,4.7
tt0201517,7.1
tt0201538,7.1
tt0201584,5.8
tt0201589,6.6
tt0201591,7.4
tt0201595,5.8
tt0201626,6.1
tt0201631,7.4
tt0201634,6.6
tt0201670,6.3
tt0201694,3.5
tt0201705,6.9
tt0201716,5.8
tt0201719,5.7
tt0201721,5.4
tt0201722,4.2
tt0201726,4.8
tt0201737,5.6
tt0201742,5.6
tt0201743,7.1
tt0201745,6.0
tt0201818,7.4
tt0201820,6.8
tt0201833,6.3
tt0201840,7.1
tt0201844,3.0
tt0201845,4.0
tt0201869,5.5
tt0201888,7.0
tt0201899,7.4
tt0201901,6.0
tt0201922,7.1
tt0201946,5.9
tt0201951,6.6
tt0201973,5.9
tt0201976,7.9
tt0202007,6.8
tt0202032,5.0
tt0202046,5.1
tt0202055,8.4
tt0202065,6.9
tt0202077,7.3
tt0202080,6.9
tt0202114,6.4
tt0202130,7.2
tt0202136,6.6
tt0202145,6.7
tt0202152,7.4
tt0202153,7.1
tt0202154,7.1
tt0202216,5.2
tt0202223,7.1
tt0202233,4.3
tt0202234,5.5
tt0202236,5.6
tt0202239,6.9
tt0202249,5.9
tt0202256,7.2
tt0202268,6.8
tt0202269,6.2
tt0202283,7.4
tt0202287,6.1
tt0202314,3.2
tt0202334,5.6
tt0202346,5.5
tt0202361,6.6
tt0202362,5.7
tt0202364,7.2
tt0202381,6.3
tt0202383,6.5
tt0202402,5.8
tt0202405,6.0
tt0202415,7.3
tt0202423,6.8
tt0202433,6.8
tt0202434,7.3
tt0202446,7.0
tt0202458,3.3
tt0202470,6.5
tt0202473,6.7
tt0202478,6.6
tt0202496,1.9
tt0202515,6.1
tt0202543,5.1
tt0202559,7.7
tt0202586,3.8
tt0202604,7.5
tt0202614,5.9
tt0202623,5.6
tt0202627,6.5
tt0202641,7.4
tt0202642,5.0
tt0202667,7.0
tt0202677,6.9
tt0202682,7.0
tt0202697,6.4
tt0202703,4.6
tt0202711,6.7
tt0202782,6.3
tt0202785,5.6
tt0202792,6.1
tt0202832,6.4
tt0202856,6.6
tt0202884,4.0
tt0202891,5.8
tt0202908,6.7
tt0202922,5.5
tt0202932,7.0
tt0202942,6.4
tt0202965,7.2
tt0202967,7.0
tt0202989,5.4
tt0203009,7.8
tt0203019,7.4
tt0203022,6.8
tt0203051,6.6
tt0203053,5.5
tt0203092,5.1
tt0203119,7.3
tt0203132,5.4
tt0203166,7.6
tt0203185,4.6
tt0203217,7.1
tt0203224,7.1
tt0203225,7.4
tt0203230,7.7
tt0203237,7.2
tt0203289,6.9
tt0203297,4.2
tt0203343,4.4
tt0203370,7.1
tt0203402,5.7
tt0203408,3.9
tt0203421,6.0
tt0203427,7.1
tt0203433,7.0
tt0203438,5.7
tt0203481,5.5
tt0203503,5.5
tt0203515,7.4
tt0203536,5.2
tt0203540,7.1
tt0203549,6.9
tt0203580,5.0
tt0203584,6.5
tt0203605,7.0
tt0203611,6.4
tt0203612,7.6
tt0203613,6.7
tt0203620,6.9
tt0203629,7.2
tt0203632,7.7
tt0203635,6.3
tt0203672,6.0
tt0203689,6.9
tt0203695,6.8
tt0203719,6.8
tt0203726,4.6
tt0203755,6.2
tt0203765,5.3
tt0203792,5.4
tt0203830,5.0
tt0203835,2.8
tt0203895,7.6
tt0203908,7.6
tt0203911,6.5
tt0203940,4.2
tt0203952,5.5
tt0203953,6.4
tt0203975,5.0
tt0203978,6.7
tt0203987,7.3
tt0204030,5.0
tt0204034,5.0
tt0204055,7.2
tt0204124,5.4
tt0204137,6.7
tt0204164,7.1
tt0204174,4.1
tt0204175,5.6
tt0204245,5.5
tt0204246,6.8
tt0204250,2.3
tt0204285,6.3
tt0204313,5.3
tt0204315,6.8
tt0204322,5.9
tt0204344,8.3
tt0204350,5.5
tt0204425,8.6
tt0204446,4.5
tt0204471,6.7
tt0204481,6.9
tt0204484,6.5
tt0204504,6.3
tt0204513,5.8
tt0204515,6.0
tt0204526,7.0
tt0204527,6.5
tt0204544,7.2
tt0204547,6.3
tt0204550,5.4
tt0204626,5.4
tt0204640,7.2
tt0204661,4.9
tt0204676,6.3
tt0204682,5.5
tt0204693,6.0
tt0204704,7.1
tt0204709,7.3
tt0204714,7.6
tt0204716,6.9
tt0204736,7.1
tt0204741,7.4
tt0204742,6.9
tt0204745,6.7
tt0204747,5.9
tt0204752,7.4
tt0204759,6.6
tt0204761,6.0
tt0204823,5.1
tt0204836,4.3
tt0204870,5.6
tt0204901,5.1
tt0204913,7.6
tt0204932,7.5
tt0204933,6.2
tt0204946,6.3
tt0204972,8.7
tt0205000,5.8
tt0205011,6.5
tt0205027,5.3
tt0205177,5.9
tt0205190,4.8
tt0205241,6.8
tt0205250,6.6
tt0205271,4.6
tt0205306,9.0
tt0205380,5.2
tt0205395,6.4
tt0205418,3.5
tt0205430,6.3
tt0205445,7.2
tt0205451,7.3
tt0205461,4.6
tt0205481,4.6
tt0205489,6.5
tt0205493,6.3
tt0205498,5.7
tt0205506,8.4
tt0205526,4.7
tt0205718,4.6
tt0205725,7.3
tt0205726,6.9
tt0205735,6.6
tt0205738,6.9
tt0205779,5.0
tt0205836,6.9
tt0205843,5.8
tt0205873,7.5
tt0205907,5.6
tt0205924,4.7
tt0205936,5.6
tt0205963,7.2
tt0205968,4.8
tt0206004,7.3
tt0206013,7.3
tt0206020,5.5
tt0206048,7.2
tt0206067,6.3
tt0206075,3.8
tt0206087,6.6
tt0206088,6.4
tt0206093,7.0
tt0206113,6.7
tt0206117,6.8
tt0206118,8.4
tt0206151,5.3
tt0206154,5.8
tt0206168,7.1
tt0206184,5.4
tt0206200,6.5
tt0206216,7.2
tt0206223,4.5
tt0206226,6.6
tt0206235,7.0
tt0206238,6.8
tt0206275,6.5
tt0206285,5.7
tt0206303,7.5
tt0206313,7.3
tt0206314,6.7
tt0206334,6.2
tt0206348,8.0
tt0206367,5.4
tt0206385,7.7
tt0206393,6.4
tt0206420,5.5
tt0206427,6.5
tt0206439,7.5
tt0206442,6.4
tt0206446,7.0
tt0206550,6.3
tt0206553,3.0
tt0206554,7.1
tt0206608,6.3
tt0206634,7.9
tt0206669,8.7
tt0206692,6.8
tt0206711,6.5
tt0206715,6.1
tt0206729,6.9
tt0206762,6.5
tt0206795,6.6
tt0206827,5.3
tt0206852,6.3
tt0206865,6.4
tt0206866,7.2
tt0206867,4.8
tt0206871,7.4
tt0206877,8.4
tt0206917,6.5
tt0206921,6.6
tt0206926,5.8
tt0206938,6.9
tt0206947,7.0
tt0206963,7.4
tt0206990,5.9
tt0206999,6.2
tt0207036,5.3
tt0207038,5.9
tt0207051,6.5
tt0207061,1.6
tt0207093,5.8
tt0207125,4.9
tt0207145,7.1
tt0207155,6.1
tt0207161,6.2
tt0207163,6.6
tt0207166,5.4
tt0207198,7.0
tt0207201,6.5
tt0207212,7.0
tt0207222,7.3
tt0207333,5.8
tt0207341,6.1
tt0207350,5.8
tt0207358,3.5
tt0207359,5.5
tt0207363,5.4
tt0207374,2.7
tt0207377,5.0
tt0207407,5.5
tt0207415,6.9
tt0207479,5.5
tt0207513,4.1
tt0207524,7.2
tt0207554,5.4
tt0207585,6.6
tt0207631,4.9
tt0207638,6.0
tt0207709,6.9
tt0207784,6.5
tt0207801,7.0
tt0207803,6.5
tt0207943,6.0
tt0207988,6.3
tt0208003,5.3
tt0208026,5.6
tt0208028,7.0
tt0208032,7.4
tt0208037,4.8
tt0208050,7.0
tt0208088,6.5
tt0208092,8.3
tt0208100,7.1
tt0208117,4.5
tt0208176,6.8
tt0208178,7.1
tt0208181,7.0
tt0208190,7.3
tt0208196,7.5
tt0208198,5.4
tt0208254,5.8
tt0208288,6.9
tt0208298,7.3
tt0208306,6.5
tt0208348,6.4
tt0208393,5.7
tt0208394,4.8
tt0208408,8.1
tt0208429,5.5
tt0208491,4.7
tt0208495,5.8
tt0208502,7.7
tt0208504,6.1
tt0208554,6.9
tt0208606,7.5
tt0208655,5.3
tt0208675,7.4
tt0208694,6.5
tt0208697,5.6
tt0208704,5.2
tt0208706,5.5
tt0208710,5.4
tt0208711,5.4
tt0208725,6.2
tt0208783,6.8
tt0208842,7.2
tt0208870,5.3
tt0208871,5.6
tt0208874,6.9
tt0208899,7.1
tt0208903,6.9
tt0208911,6.4
tt0208927,7.1
tt0208942,4.9
tt0208988,5.3
tt0208990,7.4
tt0208993,7.3
tt0208997,6.5
tt0209037,7.1
tt0209043,6.3
tt0209055,6.5
tt0209072,7.0
tt0209077,6.1
tt0209109,5.3
tt0209144,8.4
tt0209163,6.5
tt0209174,6.1
tt0209180,8.2
tt0209187,7.2
tt0209189,7.8
tt0209203,5.3
tt0209211,7.3
tt0209223,6.4
tt0209263,4.0
tt0209279,5.9
tt0209280,6.8
tt0209296,6.4
tt0209320,5.7
tt0209322,6.6
tt0209335,6.1
tt0209368,6.0
tt0209428,5.9
tt0209445,6.7
tt0209463,7.6
tt0209464,6.2
tt0209475,5.5
tt0209485,5.5
tt0209486,5.4
tt0209489,5.8
tt0209885,6.8
tt0209912,7.0
tt0209933,7.3
tt0209958,6.4
tt0209972,3.3
tt0209974,6.3
tt0209976,7.2
tt0209994,6.6
tt0210056,6.1
tt0210065,6.9
tt0210070,7.0
tt0210075,7.0
tt0210094,5.9
tt0210112,5.7
tt0210143,6.7
tt0210149,6.3
tt0210163,6.4
tt0210167,7.4
tt0210199,6.7
tt0210200,6.2
tt0210209,7.0
tt0210217,6.9
tt0210223,5.7
tt0210225,5.2
tt0210234,6.3
tt0210249,7.7
tt0210299,7.4
tt0210302,6.9
tt0210312,7.4
tt0210357,6.7
tt0210358,6.7
tt0210362,6.1
tt0210377,6.3
tt0210382,6.0
tt0210389,6.8
tt0210525,7.4
tt0210567,5.9
tt0210579,5.9
tt0210584,6.5
tt0210609,6.8
tt0210616,7.1
tt0210620,7.0
tt0210629,7.2
tt0210631,5.8
tt0210651,4.4
tt0210659,6.9
tt0210667,6.3
tt0210701,2.3
tt0210717,7.3
tt0210727,7.7
tt0210738,5.4
tt0210740,5.7
tt0210741,6.7
tt0210750,7.3
tt0210756,6.6
tt0210786,6.1
tt0210809,6.9
tt0210816,5.4
tt0210843,7.4
tt0210915,7.3
tt0210916,8.0
tt0210920,2.5
tt0210930,5.9
tt0210943,6.7
tt0210945,7.9
tt0210953,6.4
tt0210964,6.9
tt0210971,5.7
tt0210988,3.2
tt0211032,5.4
tt0211103,6.4
tt0211126,8.1
tt0211181,5.1
tt0211286,6.5
tt0211303,4.7
tt0211309,6.8
tt0211310,7.0
tt0211328,3.7
tt0211343,4.4
tt0211344,5.2
tt0211347,3.3
tt0211358,4.6
tt0211359,7.0
tt0211372,5.0
tt0211387,6.9
tt0211401,7.1
tt0211413,6.9
tt0211443,4.7
tt0211445,6.8
tt0211465,6.3
tt0211468,6.3
tt0211492,7.1
tt0211504,6.7
tt0211554,6.0
tt0211577,5.8
tt0211634,6.4
tt0211653,8.1
tt0211661,6.2
tt0211663,5.9
tt0211714,5.1
tt0211718,7.5
tt0211719,6.1
tt0211737,7.3
tt0211900,6.0
tt0211915,8.2
tt0211919,6.5
tt0211933,6.7
tt0211934,7.8
tt0211938,5.8
tt0211941,5.8
tt0211946,7.5
tt0211954,5.2
tt0211957,4.4
tt0211971,5.2
tt0212048,4.6
tt0212059,5.4
tt0212075,6.6
tt0212112,6.9
tt0212132,7.5
tt0212194,7.3
tt0212215,6.3
tt0212233,4.9
tt0212271,4.7
tt0212292,7.3
tt0212294,6.4
tt0212311,6.1
tt0212338,7.0
tt0212346,6.5
tt0212380,6.5
tt0212408,7.5
tt0212423,7.4
tt0212474,5.1
tt0212495,5.5
tt0212517,6.7
tt0212522,6.9
tt0212537,4.3
tt0212573,6.9
tt0212604,7.5
tt0212615,6.3
tt0212633,6.5
tt0212667,5.8
tt0212712,7.5
tt0212719,6.9
tt0212720,7.2
tt0212742,5.5
tt0212772,6.5
tt0212797,6.6
tt0212815,7.6
tt0212826,7.1
tt0212827,5.8
tt0212830,5.4
tt0212854,6.2
tt0212860,3.4
tt0212864,6.1
tt0212867,5.6
tt0212879,6.5
tt0212897,7.3
tt0212910,6.1
tt0212936,6.6
tt0212974,6.8
tt0212985,6.8
tt0213053,6.3
tt0213121,7.4
tt0213134,5.5
tt0213149,6.3
tt0213159,4.5
tt0213195,6.8
tt0213203,6.3
tt0213205,7.0
tt0213231,5.4
tt0213245,5.8
tt0213260,7.0
tt0213314,7.5
tt0213322,7.4
tt0213446,5.1
tt0213512,7.9
tt0213524,6.5
tt0213544,6.0
tt0213561,6.8
tt0213595,6.9
tt0213611,7.2
tt0213642,3.0
tt0213662,6.4
tt0213663,4.5
tt0213664,3.7
tt0213673,3.3
tt0213682,7.0
tt0213690,3.9
tt0213695,7.3
tt0213702,6.5
tt0213724,3.9
tt0213733,6.4
tt0213753,6.9
tt0213775,5.7
tt0213790,5.4
tt0213802,3.3
tt0213825,6.2
tt0213847,7.6
tt0213890,7.4
tt0213905,7.0
tt0213969,8.2
tt0213985,7.2
tt0214028,6.3
tt0214048,5.3
tt0214073,6.9
tt0214106,5.5
tt0214178,6.6
tt0214238,5.9
tt0214265,6.5
tt0214277,6.8
tt0214289,6.4
tt0214292,7.2
tt0214299,5.6
tt0214388,6.0
tt0214486,7.3
tt0214529,4.6
tt0214550,6.5
tt0214555,6.9
tt0214557,5.7
tt0214585,8.6
tt0214589,6.4
tt0214605,6.6
tt0214608,7.4
tt0214619,5.9
tt0214636,6.0
tt0214638,4.2
tt0214646,6.5
tt0214657,7.5
tt0214665,6.9
tt0214668,5.6
tt0214673,6.8
tt0214694,6.8
tt0214704,7.8
tt0214705,3.8
tt0214728,6.2
tt0214751,6.7
tt0214757,5.3
tt0214799,7.7
tt0214819,5.8
tt0214832,6.8
tt0214853,6.6
tt0214866,7.0
tt0214871,4.0
tt0214878,6.4
tt0214915,8.7
tt0214931,5.7
tt0214959,6.9
tt0214965,6.5
tt0214996,7.9
tt0215001,7.4
tt0215028,7.8
tt0215029,8.0
tt0215031,8.7
tt0215033,8.0
tt0215066,7.7
tt0215067,8.0
tt0215129,6.6
tt0215132,7.0
tt0215135,4.6
tt0215139,6.7
tt0215163,5.2
tt0215196,6.5
tt0215232,5.6
tt0215240,7.3
tt0215245,6.4
tt0215369,7.6
tt0215376,8.1
tt0215383,5.0
tt0215458,5.8
tt0215466,7.2
tt0215516,6.9
tt0215517,8.4
tt0215519,6.2
tt0215526,4.7
tt0215545,6.6
tt0215549,7.8
tt0215557,4.8
tt0215604,7.9
tt0215658,6.0
tt0215679,6.8
tt0215681,6.8
tt0215704,3.8
tt0215715,6.8
tt0215727,4.4
tt0215750,7.7
tt0215757,3.7
tt0215777,5.6
tt0215837,4.2
tt0215841,6.6
tt0215845,4.8
tt0215850,7.3
tt0215880,6.6
tt0215900,7.5
tt0215902,7.4
tt0215906,6.5
tt0215907,7.7
tt0215911,8.4
tt0215919,6.9
tt0215941,4.6
tt0215960,5.8
tt0215965,5.6
tt0215993,7.4
tt0216019,7.9
tt0216023,5.0
tt0216067,7.6
tt0216165,7.5
tt0216196,4.5
tt0216204,7.0
tt0216207,5.8
tt0216216,6.0
tt0216279,6.1
tt0216295,6.5
tt0216312,6.1
tt0216313,6.7
tt0216319,7.7
tt0216386,5.9
tt0216417,6.2
tt0216522,5.6
tt0216546,5.1
tt0216569,6.6
tt0216578,7.3
tt0216584,6.0
tt0216590,6.2
tt0216603,5.0
tt0216605,6.0
tt0216625,7.2
tt0216651,7.8
tt0216682,7.5
tt0216689,6.7
tt0216691,6.3
tt0216707,5.7
tt0216741,5.2
tt0216746,4.4
tt0216750,6.6
tt0216758,6.0
tt0216772,4.8
tt0216787,7.3
tt0216799,7.2
tt0216800,7.2
tt0216817,6.7
tt0216841,4.4
tt0216890,5.0
tt0216904,6.3
tt0216911,6.2
tt0216930,4.7
tt0216938,6.3
tt0216947,6.3
tt0216962,5.6
tt0216982,7.1
tt0216986,7.2
tt0216990,7.0
tt0216993,5.7
tt0217007,6.3
tt0217019,6.3
tt0217031,5.7
tt0217038,6.8
tt0217072,4.5
tt0217076,6.0
tt0217080,6.4
tt0217084,8.0
tt0217086,4.6
tt0217100,7.1
tt0217107,4.6
tt0217119,7.0
tt0217132,6.2
tt0217135,6.3
tt0217136,6.3
tt0217168,6.3
tt0217260,4.5
tt0217287,4.4
tt0217319,5.4
tt0217331,5.3
tt0217334,5.4
tt0217351,6.1
tt0217355,6.0
tt0217375,5.1
tt0217405,6.6
tt0217505,7.5
tt0217570,4.3
tt0217590,7.7
tt0217594,7.0
tt0217603,6.4
tt0217608,4.6
tt0217621,4.8
tt0217629,7.4
tt0217630,5.5
tt0217654,3.6
tt0217660,5.4
tt0217671,7.0
tt0217679,6.4
tt0217680,6.7
tt0217681,6.2
tt0217756,5.7
tt0217758,5.5
tt0217787,6.0
tt0217788,5.5
tt0217799,7.3
tt0217802,5.2
tt0217811,6.6
tt0217824,6.6
tt0217841,7.5
tt0217843,6.2
tt0217862,7.3
tt0217869,7.3
tt0217894,7.4
tt0217895,6.6
tt0217978,5.8
tt0217979,3.6
tt0218000,6.7
tt0218032,6.0
tt0218053,4.1
tt0218067,4.4
tt0218080,3.7
tt0218088,5.4
tt0218107,5.4
tt0218112,6.6
tt0218126,3.6
tt0218138,5.1
tt0218141,6.3
tt0218181,6.1
tt0218182,6.5
tt0218298,6.1
tt0218378,6.5
tt0218379,6.4
tt0218380,5.7
tt0218411,5.9
tt0218426,6.1
tt0218430,7.1
tt0218533,7.0
tt0218553,6.1
tt0218559,6.5
tt0218564,6.3
tt0218581,5.4
tt0218599,5.4
tt0218604,3.7
tt0218616,6.9
tt0218619,4.2
tt0218625,4.5
tt0218641,2.9
tt0218705,7.4
tt0218741,6.0
tt0218798,7.5
tt0218800,6.1
tt0218802,5.7
tt0218817,6.3
tt0218822,6.7
tt0218824,5.1
tt0218839,7.6
tt0218864,6.1
